algorithm	fanout	cascading	input_size	run	time
rank_2000	16	4	1000000	0	0.922557
rank_2000	16	4	1000000	1	0.971293
rank_2000	16	4	1000000	2	0.941001
rank_2000	16	4	1000000	3	0.95042
rank_2000	16	4	1000000	4	0.950899
rank_2000	16	4	10000000	0	10.6978
rank_2000	16	8	10000	0	0.00856145
rank_2000	16	8	10000	1	0.00694009
rank_2000	16	8	10000	2	0.00710008
rank_2000	16	8	10000	3	0.00687542
rank_2000	16	8	10000	4	0.00686664
rank_2000	16	8	100000	0	0.0978634
rank_2000	16	8	100000	1	0.0832913
rank_2000	16	8	100000	2	0.0835853
rank_2000	16	8	100000	3	0.0832014
rank_2000	16	8	100000	4	0.0831981
rank_2000	16	8	1000000	0	0.940632
rank_2000	16	8	1000000	1	0.965155
rank_2000	16	8	1000000	2	0.96169
rank_2000	16	8	1000000	3	0.959633
rank_2000	16	8	1000000	4	0.955803
rank_2000	16	8	10000000	0	10.1738
rank_2000	16	16	10000	0	0.00670584
rank_2000	16	16	10000	1	0.00647497
rank_2000	16	16	10000	2	0.00669128
rank_2000	16	16	10000	3	0.00646384
rank_2000	16	16	10000	4	0.00643403
rank_2000	16	16	100000	0	0.0817823
rank_2000	16	16	100000	1	0.0734285
rank_2000	16	16	100000	2	0.0735694
rank_2000	16	16	100000	3	0.0736349
rank_2000	16	16	100000	4	0.0734903
rank_2000	16	16	1000000	0	0.83341
rank_2000	16	16	1000000	1	0.842563
rank_2000	16	16	1000000	2	0.841886
rank_2000	16	16	1000000	3	0.842218
rank_2000	16	16	1000000	4	0.840714
rank_2000	16	16	10000000	0	8.93787
rank_2000	16	32	10000	0	0.00711206
rank_2000	16	32	10000	1	0.00692764
rank_2000	16	32	10000	2	0.00691472
rank_2000	16	32	10000	3	0.0069103
rank_2000	16	32	10000	4	0.00692514
rank_2000	16	32	100000	0	0.0835739
rank_2000	16	32	100000	1	0.0782737
rank_2000	16	32	100000	2	0.0777566
rank_2000	16	32	100000	3	0.0779353
rank_2000	16	32	100000	4	0.0778621
rank_2000	16	32	1000000	0	0.871541
rank_2000	16	32	1000000	1	0.885698
rank_2000	16	32	1000000	2	0.882434
rank_2000	16	32	1000000	3	0.877009
rank_2000	16	32	1000000	4	0.877187
rank_2000	16	32	10000000	0	9.25839
rank_2000	16	64	10000	0	0.00766981
rank_2000	16	64	10000	1	0.00758813
rank_2000	16	64	10000	2	0.00758929
rank_2000	16	64	10000	3	0.00758545
rank_2000	16	64	10000	4	0.00761806
rank_2000	16	64	100000	0	0.0892898
rank_2000	16	64	100000	1	0.0846459
rank_2000	16	64	100000	2	0.0843025
rank_2000	16	64	100000	3	0.0844134
rank_2000	16	64	100000	4	0.0845476
rank_2000	16	64	1000000	0	0.927256
rank_2000	16	64	1000000	1	0.922932
rank_2000	16	64	1000000	2	0.894477
rank_2000	16	64	1000000	3	0.896525
rank_2000	16	64	1000000	4	0.909809
rank_2000	16	64	10000000	0	9.83508
rank_2000	16	128	10000	0	0.00833846
rank_2000	16	128	10000	1	0.00822139
rank_2000	16	128	10000	2	0.00819776
rank_2000	16	128	10000	3	0.00810404
rank_2000	16	128	10000	4	0.00808705
rank_2000	16	128	100000	0	0.0942221
rank_2000	16	128	100000	1	0.0905599
rank_2000	16	128	100000	2	0.0908577
rank_2000	16	128	100000	3	0.0906207
rank_2000	16	128	100000	4	0.0906596
rank_2000	16	128	1000000	0	0.986298
rank_2000	16	128	1000000	1	0.94988
rank_2000	16	128	1000000	2	0.950372
rank_2000	16	128	1000000	3	0.95294
rank_2000	16	128	1000000	4	0.949601
rank_2000	16	128	10000000	0	10.3186
rank_2000	16	256	10000	0	0.00868742
rank_2000	16	256	10000	1	0.00863732
rank_2000	16	256	10000	2	0.00862331
rank_2000	16	256	10000	3	0.00860459
rank_2000	16	256	10000	4	0.00861264
rank_2000	16	256	100000	0	0.0990845
rank_2000	16	256	100000	1	0.0918267
rank_2000	16	256	100000	2	0.0918227
rank_2000	16	256	100000	3	0.0908295
rank_2000	16	256	100000	4	0.0906942
rank_2000	16	256	1000000	0	0.975888
rank_2000	16	256	1000000	1	0.947319
rank_2000	16	256	1000000	2	0.947956
rank_2000	16	256	1000000	3	0.947835
rank_2000	16	256	1000000	4	0.963862
rank_2000	16	256	10000000	0	10.2873
rank_2000	16	512	10000	0	0.00828053
rank_2000	16	512	10000	1	0.00831099
rank_2000	16	512	10000	2	0.00820768
rank_2000	16	512	10000	3	0.00822627
rank_2000	16	512	10000	4	0.00822674
rank_2000	16	512	100000	0	0.0954098
rank_2000	16	512	100000	1	0.0927087
rank_2000	16	512	100000	2	0.0924148
rank_2000	16	512	100000	3	0.0928478
rank_2000	16	512	100000	4	0.0922002
rank_2000	16	512	1000000	0	0.996816
rank_2000	16	512	1000000	1	0.964783
rank_2000	16	512	1000000	2	0.966258
rank_2000	16	512	1000000	3	0.964585
rank_2000	16	512	1000000	4	0.965213
rank_2000	16	512	10000000	0	10.4313
rank_2000	16	1024	10000	0	0.00855968
rank_2000	16	1024	10000	1	0.00845136
rank_2000	16	1024	10000	2	0.00845126
rank_2000	16	1024	10000	3	0.00858685
rank_2000	16	1024	10000	4	0.00849861
rank_2000	16	1024	100000	0	0.0954859
rank_2000	16	1024	100000	1	0.0953534
rank_2000	16	1024	100000	2	0.095084
rank_2000	16	1024	100000	3	0.0948882
rank_2000	16	1024	100000	4	0.0953515
rank_2000	16	1024	1000000	0	0.99087
rank_2000	16	1024	1000000	1	1.01267
rank_2000	16	1024	1000000	2	0.990837
rank_2000	16	1024	1000000	3	0.99298
rank_2000	16	1024	1000000	4	0.997063
rank_2000	16	1024	10000000	0	10.7307
rank_2000	32	1	10000	0	0.00768925
rank_2000	32	1	10000	1	0.00655656
rank_2000	32	1	10000	2	0.00638036
rank_2000	32	1	10000	3	0.00634922
rank_2000	32	1	10000	4	0.00635012
rank_2000	32	1	100000	0	0.28141
rank_2000	32	1	100000	1	0.28203
rank_2000	32	1	100000	2	0.281372
rank_2000	32	1	100000	3	0.281883
rank_2000	32	1	100000	4	0.283176
rank_2000	32	1	1000000	0	1.56784
rank_2000	32	1	1000000	1	1.55204
rank_2000	32	1	1000000	2	1.55003
rank_2000	32	1	1000000	3	1.54973
rank_2000	32	2	10000	0	0.00958524
rank_2000	32	2	10000	1	0.00581795
rank_2000	32	2	10000	2	0.00584926
rank_2000	32	2	10000	3	0.00576975
rank_2000	32	2	10000	4	0.00577155
rank_2000	32	2	100000	0	0.185846
rank_2000	32	2	100000	1	0.167658
rank_2000	32	2	100000	2	0.168204
rank_2000	32	2	100000	3	0.167762
rank_2000	32	2	100000	4	0.167866
rank_2000	32	2	1000000	0	1.15573
rank_2000	32	2	1000000	1	1.15911
rank_2000	32	2	1000000	2	1.15472
rank_2000	32	2	1000000	3	1.15543
rank_2000	32	2	1000000	4	1.15528
rank_2000	32	4	10000	0	0.00650042
rank_2000	32	4	10000	1	0.00607867
rank_2000	32	4	10000	2	0.00608246
rank_2000	32	4	10000	3	0.00607993
rank_2000	32	4	10000	4	0.00608175
rank_2000	32	4	100000	0	0.122211
rank_2000	32	4	100000	1	0.12208
rank_2000	32	4	100000	2	0.121915
rank_2000	32	4	100000	3	0.122096
rank_2000	32	4	100000	4	0.122535
rank_2000	32	4	1000000	0	0.982213
rank_2000	32	4	1000000	1	0.983879
rank_2000	32	4	1000000	2	0.982189
rank_2000	32	4	1000000	3	0.98282
rank_2000	32	4	1000000	4	0.980814
rank_2000	32	4	10000000	0	11.8683
rank_2000	32	8	10000	0	0.00712235
rank_2000	32	8	10000	1	0.00698137
rank_2000	32	8	10000	2	0.00708248
rank_2000	32	8	10000	3	0.00685739
rank_2000	32	8	10000	4	0.00686612
rank_2000	32	8	100000	0	0.105522
rank_2000	32	8	100000	1	0.105457
rank_2000	32	8	100000	2	0.105697
rank_2000	32	8	100000	3	0.105284
rank_2000	32	8	100000	4	0.104373
rank_2000	32	8	1000000	0	0.976064
rank_2000	32	8	1000000	1	0.993772
rank_2000	32	8	1000000	2	0.986409
rank_2000	32	8	1000000	3	0.998751
rank_2000	32	8	1000000	4	0.983734
rank_2000	32	8	10000000	0	10.9784
rank_2000	32	16	10000	0	0.00864762
rank_2000	32	16	10000	1	0.00834549
rank_2000	32	16	10000	2	0.00833684
rank_2000	32	16	10000	3	0.00839488
rank_2000	32	16	10000	4	0.0082467
rank_2000	32	16	100000	0	0.109492
rank_2000	32	16	100000	1	0.0966186
rank_2000	32	16	100000	2	0.0964089
rank_2000	32	16	100000	3	0.0963196
rank_2000	32	16	100000	4	0.0965836
rank_2000	32	16	1000000	0	1.05258
rank_2000	32	16	1000000	1	1.06657
rank_2000	32	16	1000000	2	1.06582
rank_2000	32	16	1000000	3	1.09718
rank_2000	32	16	1000000	4	1.06757
rank_2000	32	32	10000	0	0.00730486
rank_2000	32	32	10000	1	0.00718769
rank_2000	32	32	10000	2	0.00720914
rank_2000	32	32	10000	3	0.0071645
rank_2000	32	32	10000	4	0.00718192
rank_2000	32	32	100000	0	0.0885404
rank_2000	32	32	100000	1	0.0812859
rank_2000	32	32	100000	2	0.0814627
rank_2000	32	32	100000	3	0.0810762
rank_2000	32	32	100000	4	0.0812301
rank_2000	32	32	1000000	0	0.889462
rank_2000	32	32	1000000	1	0.898633
rank_2000	32	32	1000000	2	0.922476
rank_2000	32	32	1000000	3	0.897699
rank_2000	32	32	1000000	4	0.897835
rank_2000	32	32	10000000	0	9.65563
rank_2000	32	64	10000	0	0.00782634
rank_2000	32	64	10000	1	0.00776303
rank_2000	32	64	10000	2	0.007703
rank_2000	32	64	10000	3	0.00769285
rank_2000	32	64	10000	4	0.00784881
rank_2000	32	64	100000	0	0.0916538
rank_2000	32	64	100000	1	0.0862685
rank_2000	32	64	100000	2	0.0868734
rank_2000	32	64	100000	3	0.0863577
rank_2000	32	64	100000	4	0.0861416
rank_2000	32	64	1000000	0	0.93728
rank_2000	32	64	1000000	1	0.915691
rank_2000	32	64	1000000	2	0.904515
rank_2000	32	64	1000000	3	0.907114
rank_2000	32	64	1000000	4	0.905597
rank_2000	32	64	10000000	0	9.98381
rank_2000	32	128	10000	0	0.00852555
rank_2000	32	128	10000	1	0.00837257
rank_2000	32	128	10000	2	0.00837815
rank_2000	32	128	10000	3	0.00837019
rank_2000	32	128	10000	4	0.00836653
rank_2000	32	128	100000	0	0.0978943
rank_2000	32	128	100000	1	0.0941082
rank_2000	32	128	100000	2	0.0938461
rank_2000	32	128	100000	3	0.0939267
rank_2000	32	128	100000	4	0.0940416
rank_2000	32	128	1000000	0	1.02021
rank_2000	32	128	1000000	1	0.988254
rank_2000	32	128	1000000	2	0.987495
rank_2000	32	128	1000000	3	0.981938
rank_2000	32	128	1000000	4	0.982645
rank_2000	32	128	10000000	0	10.6679
rank_2000	32	256	10000	0	0.00921678
rank_2000	32	256	10000	1	0.00930931
rank_2000	32	256	10000	2	0.00921984
rank_2000	32	256	10000	3	0.00923135
rank_2000	32	256	10000	4	0.00923371
rank_2000	32	256	100000	0	0.10645
rank_2000	32	256	100000	1	0.103692
rank_2000	32	256	100000	2	0.103374
rank_2000	32	256	100000	3	0.103293
rank_2000	32	256	100000	4	0.10329
rank_2000	32	256	1000000	0	1.12497
rank_2000	32	256	1000000	1	1.09657
rank_2000	32	256	1000000	2	1.07688
rank_2000	32	256	1000000	3	1.11338
rank_2000	32	256	1000000	4	1.07836
rank_2000	32	512	10000	0	0.0109617
rank_2000	32	512	10000	1	0.0107662
rank_2000	32	512	10000	2	0.0107327
rank_2000	32	512	10000	3	0.0106644
rank_2000	32	512	10000	4	0.0105451
rank_2000	32	512	100000	0	0.1177
rank_2000	32	512	100000	1	0.117651
rank_2000	32	512	100000	2	0.117202
rank_2000	32	512	100000	3	0.117616
rank_2000	32	512	100000	4	0.117578
rank_2000	32	512	1000000	0	1.21796
rank_2000	32	512	1000000	1	1.2244
rank_2000	32	512	1000000	2	1.21964
rank_2000	32	512	1000000	3	1.23418
rank_2000	32	512	1000000	4	1.21939
rank_2000	32	1024	10000	0	0.00836145
rank_2000	32	1024	10000	1	0.00836058
rank_2000	32	1024	10000	2	0.00837657
rank_2000	32	1024	10000	3	0.00838089
rank_2000	32	1024	10000	4	0.00846947
rank_2000	32	1024	100000	0	0.100869
rank_2000	32	1024	100000	1	0.101319
rank_2000	32	1024	100000	2	0.10022
rank_2000	32	1024	100000	3	0.0959754
rank_2000	32	1024	100000	4	0.0964728
rank_2000	32	1024	1000000	0	0.991371
rank_2000	32	1024	1000000	1	0.989525
rank_2000	32	1024	1000000	2	0.990729
rank_2000	32	1024	1000000	3	0.990546
rank_2000	32	1024	1000000	4	0.996271
rank_2000	32	1024	10000000	0	10.7127
rank_2000	64	1	10000	0	0.0942536
rank_2000	64	1	10000	1	0.0936344
rank_2000	64	1	10000	2	0.0933362
rank_2000	64	1	10000	3	0.0933863
rank_2000	64	1	10000	4	0.093301
rank_2000	64	1	100000	0	0.25412
rank_2000	64	1	100000	1	0.253844
rank_2000	64	1	100000	2	0.253888
rank_2000	64	1	100000	3	0.253591
rank_2000	64	1	100000	4	0.254315
rank_2000	64	1	1000000	0	7.37704
rank_2000	64	2	10000	0	0.0502691
rank_2000	64	2	10000	1	0.0497379
rank_2000	64	2	10000	2	0.0495508
rank_2000	64	2	10000	3	0.0495817
rank_2000	64	2	10000	4	0.0495712
rank_2000	64	2	100000	0	0.142622
rank_2000	64	2	100000	1	0.140006
rank_2000	64	2	100000	2	0.139645
rank_2000	64	2	100000	3	0.140103
rank_2000	64	2	100000	4	0.140511
rank_2000	64	2	1000000	0	4.11467
rank_2000	64	2	1000000	1	4.11415
rank_2000	64	4	10000	0	0.0298304
rank_2000	64	4	10000	1	0.027902
rank_2000	64	4	10000	2	0.0278211
rank_2000	64	4	10000	3	0.0278133
rank_2000	64	4	10000	4	0.0279151
rank_2000	64	4	100000	0	0.119981
rank_2000	64	4	100000	1	0.107131
rank_2000	64	4	100000	2	0.107414
rank_2000	64	4	100000	3	0.107114
rank_2000	64	4	100000	4	0.107166
rank_2000	64	4	1000000	0	2.49745
rank_2000	64	4	1000000	1	2.5032
rank_2000	64	8	10000	0	0.0100286
rank_2000	64	8	10000	1	0.00977297
rank_2000	64	8	10000	2	0.00953153
rank_2000	64	8	10000	3	0.00953008
rank_2000	64	8	10000	4	0.00927094
rank_2000	64	8	100000	0	0.0858071
rank_2000	64	8	100000	1	0.0858139
rank_2000	64	8	100000	2	0.0859791
rank_2000	64	8	100000	3	0.0857626
rank_2000	64	8	100000	4	0.086116
rank_2000	64	8	1000000	0	1.72485
rank_2000	64	8	1000000	1	1.72133
rank_2000	64	8	1000000	2	1.7279
rank_2000	64	16	10000	0	0.00965613
rank_2000	64	16	10000	1	0.00893582
rank_2000	64	16	10000	2	0.00878886
rank_2000	64	16	10000	3	0.00874913
rank_2000	64	16	10000	4	0.00873657
rank_2000	64	16	100000	0	0.0944957
rank_2000	64	16	100000	1	0.0937703
rank_2000	64	16	100000	2	0.09818
rank_2000	64	16	100000	3	0.118267
rank_2000	64	16	100000	4	0.10004
rank_2000	64	16	1000000	0	1.4887
rank_2000	64	16	1000000	1	1.47833
rank_2000	64	16	1000000	2	1.47775
rank_2000	64	16	1000000	3	1.48494
rank_2000	64	32	10000	0	0.0120642
rank_2000	64	32	10000	1	0.00968649
rank_2000	64	32	10000	2	0.00965443
rank_2000	64	32	10000	3	0.00983093
rank_2000	64	32	10000	4	0.00966394
rank_2000	64	32	100000	0	0.110571
rank_2000	64	32	100000	1	0.105716
rank_2000	64	32	100000	2	0.105294
rank_2000	64	32	100000	3	0.105417
rank_2000	64	32	100000	4	0.106447
rank_2000	64	32	1000000	0	1.39738
rank_2000	64	32	1000000	1	1.42048
rank_2000	64	32	1000000	2	1.41011
rank_2000	64	32	1000000	3	1.40805
rank_2000	64	64	10000	0	0.00974076
rank_2000	64	64	10000	1	0.00872406
rank_2000	64	64	10000	2	0.00872986
rank_2000	64	64	10000	3	0.00871065
rank_2000	64	64	10000	4	0.00870043
rank_2000	64	64	100000	0	0.096714
rank_2000	64	64	100000	1	0.0935688
rank_2000	64	64	100000	2	0.0936542
rank_2000	64	64	100000	3	0.0934188
rank_2000	64	64	100000	4	0.0934979
rank_2000	64	64	1000000	0	1.15174
rank_2000	64	64	1000000	1	1.12529
rank_2000	64	64	1000000	2	1.11935
rank_2000	64	64	1000000	3	1.11921
rank_2000	64	64	1000000	4	1.11876
rank_2000	64	128	10000	0	0.00957717
rank_2000	64	128	10000	1	0.00899949
rank_2000	64	128	10000	2	0.0091183
rank_2000	64	128	10000	3	0.00891571
rank_2000	64	128	10000	4	0.00899149
rank_2000	64	128	100000	0	0.0993646
rank_2000	64	128	100000	1	0.0955715
rank_2000	64	128	100000	2	0.0956759
rank_2000	64	128	100000	3	0.0953866
rank_2000	64	128	100000	4	0.0956145
rank_2000	64	128	1000000	0	1.11615
rank_2000	64	128	1000000	1	1.09489
rank_2000	64	128	1000000	2	1.10737
rank_2000	64	128	1000000	3	1.10227
rank_2000	64	128	1000000	4	1.10923
rank_2000	64	256	10000	0	0.00908985
rank_2000	64	256	10000	1	0.00903069
rank_2000	64	256	10000	2	0.00911253
rank_2000	64	256	10000	3	0.00901908
rank_2000	64	256	10000	4	0.00899221
rank_2000	64	256	100000	0	0.0974586
rank_2000	64	256	100000	1	0.0972279
rank_2000	64	256	100000	2	0.0977643
rank_2000	64	256	100000	3	0.0977118
rank_2000	64	256	100000	4	0.098781
rank_2000	64	256	1000000	0	1.0896
rank_2000	64	256	1000000	1	1.08662
rank_2000	64	256	1000000	2	1.09245
rank_2000	64	256	1000000	3	1.08214
rank_2000	64	256	1000000	4	1.08285
rank_2000	64	512	10000	0	0.00949126
rank_2000	64	512	10000	1	0.00951639
rank_2000	64	512	10000	2	0.00951689
rank_2000	64	512	10000	3	0.00951888
rank_2000	64	512	10000	4	0.00952442
rank_2000	64	512	100000	0	0.103403
rank_2000	64	512	100000	1	0.103143
rank_2000	64	512	100000	2	0.103178
rank_2000	64	512	100000	3	0.103232
rank_2000	64	512	100000	4	0.103217
rank_2000	64	512	1000000	0	1.151
rank_2000	64	512	1000000	1	1.1651
rank_2000	64	512	1000000	2	1.16239
rank_2000	64	512	1000000	3	1.16098
rank_2000	64	512	1000000	4	1.15997
rank_2000	64	1024	10000	0	0.00990181
rank_2000	64	1024	10000	1	0.00990015
rank_2000	64	1024	10000	2	0.00987883
rank_2000	64	1024	10000	3	0.00985766
rank_2000	64	1024	10000	4	0.0101677
rank_2000	64	1024	100000	0	0.110339
rank_2000	64	1024	100000	1	0.108062
rank_2000	64	1024	100000	2	0.108447
rank_2000	64	1024	100000	3	0.108041
rank_2000	64	1024	100000	4	0.1079
rank_2000	64	1024	1000000	0	1.19303
rank_2000	64	1024	1000000	1	1.16532
rank_2000	64	1024	1000000	2	1.19515
rank_2000	64	1024	1000000	3	1.18734
rank_2000	64	1024	1000000	4	1.18104
rank_2000	128	1	10000	0	0.0273521
rank_2000	128	1	10000	1	0.01418
rank_2000	128	1	10000	2	0.0140371
rank_2000	128	1	10000	3	0.0140994
rank_2000	128	1	10000	4	0.0140413
rank_2000	128	1	100000	0	1.68482
rank_2000	128	1	100000	1	1.64629
rank_2000	128	1	100000	2	1.64429
rank_2000	128	1	100000	3	1.63552
rank_2000	128	2	10000	0	0.0126887
rank_2000	128	2	10000	1	0.0095523
rank_2000	128	2	10000	2	0.00922487
rank_2000	128	2	10000	3	0.00916628
rank_2000	128	2	10000	4	0.00927576
rank_2000	128	2	100000	0	0.861314
rank_2000	128	2	100000	1	0.882503
rank_2000	128	2	100000	2	0.872973
rank_2000	128	2	100000	3	0.872999
rank_2000	128	2	100000	4	0.899743
rank_2000	128	2	1000000	0	2.61087
rank_2000	128	2	1000000	1	2.58453
rank_2000	128	4	10000	0	0.00789953
rank_2000	128	4	10000	1	0.00714442
rank_2000	128	4	10000	2	0.00709934
rank_2000	128	4	10000	3	0.00714509
rank_2000	128	4	10000	4	0.00704625
rank_2000	128	4	100000	0	0.452096
rank_2000	128	4	100000	1	0.442715
rank_2000	128	4	100000	2	0.442586
rank_2000	128	4	100000	3	0.457255
rank_2000	128	4	100000	4	0.442556
rank_2000	128	4	1000000	0	1.76766
rank_2000	128	4	1000000	1	1.74773
rank_2000	128	4	1000000	2	1.76104
rank_2000	128	8	10000	0	0.00939265
rank_2000	128	8	10000	1	0.00739128
rank_2000	128	8	10000	2	0.00738277
rank_2000	128	8	10000	3	0.0074645
rank_2000	128	8	10000	4	0.00737979
rank_2000	128	8	100000	0	0.279059
rank_2000	128	8	100000	1	0.265616
rank_2000	128	8	100000	2	0.265827
rank_2000	128	8	100000	3	0.26585
rank_2000	128	8	100000	4	0.264988
rank_2000	128	8	1000000	0	1.34905
rank_2000	128	8	1000000	1	1.34699
rank_2000	128	8	1000000	2	1.34567
rank_2000	128	8	1000000	3	1.34755
rank_2000	128	16	10000	0	0.00825933
rank_2000	128	16	10000	1	0.00804443
rank_2000	128	16	10000	2	0.00818888
rank_2000	128	16	10000	3	0.00812701
rank_2000	128	16	10000	4	0.00803519
rank_2000	128	16	100000	0	0.18113
rank_2000	128	16	100000	1	0.180557
rank_2000	128	16	100000	2	0.180702
rank_2000	128	16	100000	3	0.180803
rank_2000	128	16	100000	4	0.18074
rank_2000	128	16	1000000	0	1.19404
rank_2000	128	16	1000000	1	1.20271
rank_2000	128	16	1000000	2	1.19653
rank_2000	128	16	1000000	3	1.19385
rank_2000	128	16	1000000	4	1.19533
rank_2000	128	32	10000	0	0.0101221
rank_2000	128	32	10000	1	0.00956052
rank_2000	128	32	10000	2	0.009669
rank_2000	128	32	10000	3	0.00939043
rank_2000	128	32	10000	4	0.00938993
rank_2000	128	32	100000	0	0.150458
rank_2000	128	32	100000	1	0.149805
rank_2000	128	32	100000	2	0.150254
rank_2000	128	32	100000	3	0.15041
rank_2000	128	32	100000	4	0.14957
rank_2000	128	32	1000000	0	1.21449
rank_2000	128	32	1000000	1	1.23492
rank_2000	128	32	1000000	2	1.23538
rank_2000	128	32	1000000	3	1.25563
rank_2000	128	32	1000000	4	1.2344
rank_2000	128	64	10000	0	0.0111057
rank_2000	128	64	10000	1	0.0108353
rank_2000	128	64	10000	2	0.0109217
rank_2000	128	64	10000	3	0.0108594
rank_2000	128	64	10000	4	0.0108472
rank_2000	128	64	100000	0	0.148613
rank_2000	128	64	100000	1	0.143356
rank_2000	128	64	100000	2	0.143544
rank_2000	128	64	100000	3	0.143102
rank_2000	128	64	100000	4	0.143271
rank_2000	128	64	1000000	0	1.35133
rank_2000	128	64	1000000	1	1.35705
rank_2000	128	64	1000000	2	1.35568
rank_2000	128	64	1000000	3	1.35486
rank_2000	128	128	10000	0	0.00689666
rank_2000	128	128	10000	1	0.00682505
rank_2000	128	128	10000	2	0.00691631
rank_2000	128	128	10000	3	0.00680379
rank_2000	128	128	10000	4	0.00684203
rank_2000	128	128	100000	0	0.103358
rank_2000	128	128	100000	1	0.0786146
rank_2000	128	128	100000	2	0.0783212
rank_2000	128	128	100000	3	0.0786694
rank_2000	128	128	100000	4	0.0804727
rank_2000	128	128	1000000	0	0.840493
rank_2000	128	128	1000000	1	0.818174
rank_2000	128	128	1000000	2	0.81767
rank_2000	128	128	1000000	3	0.817275
rank_2000	128	128	1000000	4	0.818448
rank_2000	128	128	10000000	0	10.4606
rank_2000	128	256	10000	0	0.00666748
rank_2000	128	256	10000	1	0.00668609
rank_2000	128	256	10000	2	0.00669236
rank_2000	128	256	10000	3	0.0066958
rank_2000	128	256	10000	4	0.0066941
rank_2000	128	256	100000	0	0.082522
rank_2000	128	256	100000	1	0.0763547
rank_2000	128	256	100000	2	0.0759129
rank_2000	128	256	100000	3	0.0757875
rank_2000	128	256	100000	4	0.0782973
rank_2000	128	256	1000000	0	0.822798
rank_2000	128	256	1000000	1	0.802917
rank_2000	128	256	1000000	2	0.818193
rank_2000	128	256	1000000	3	0.80186
rank_2000	128	256	1000000	4	0.803172
rank_2000	128	256	10000000	0	9.50675
rank_2000	128	512	10000	0	0.00690074
rank_2000	128	512	10000	1	0.00688561
rank_2000	128	512	10000	2	0.0068435
rank_2000	128	512	10000	3	0.00686968
rank_2000	128	512	10000	4	0.00684029
rank_2000	128	512	100000	0	0.0782628
rank_2000	128	512	100000	1	0.0778213
rank_2000	128	512	100000	2	0.077581
rank_2000	128	512	100000	3	0.0775294
rank_2000	128	512	100000	4	0.0777827
rank_2000	128	512	1000000	0	0.819993
rank_2000	128	512	1000000	1	0.853522
rank_2000	128	512	1000000	2	0.832616
rank_2000	128	512	1000000	3	0.822036
rank_2000	128	512	1000000	4	0.8204
rank_2000	128	512	10000000	0	9.3752
rank_2000	128	1024	10000	0	0.00681452
rank_2000	128	1024	10000	1	0.00679455
rank_2000	128	1024	10000	2	0.0068129
rank_2000	128	1024	10000	3	0.00677727
rank_2000	128	1024	10000	4	0.00680418
rank_2000	128	1024	100000	0	0.0781289
rank_2000	128	1024	100000	1	0.0775399
rank_2000	128	1024	100000	2	0.077472
rank_2000	128	1024	100000	3	0.0784514
rank_2000	128	1024	100000	4	0.0784828
rank_2000	128	1024	1000000	0	0.820322
rank_2000	128	1024	1000000	1	0.821695
rank_2000	128	1024	1000000	2	0.821091
rank_2000	128	1024	1000000	3	0.821808
rank_2000	128	1024	1000000	4	0.821362
rank_2000	128	1024	10000000	0	9.23696
rank_2000	256	1	10000	0	0.107426
rank_2000	256	1	10000	1	0.106539
rank_2000	256	1	10000	2	0.106611
rank_2000	256	1	10000	3	0.106839
rank_2000	256	1	10000	4	0.106572
rank_2000	256	1	100000	0	25.2378
rank_2000	256	2	10000	0	0.0580777
rank_2000	256	2	10000	1	0.0566122
rank_2000	256	2	10000	2	0.0565958
rank_2000	256	2	10000	3	0.0567173
rank_2000	256	2	10000	4	0.0566418
rank_2000	256	2	100000	0	10.8549
rank_2000	256	4	10000	0	0.0172354
rank_2000	256	4	10000	1	0.0161813
rank_2000	256	4	10000	2	0.0160902
rank_2000	256	4	10000	3	0.0161293
rank_2000	256	4	10000	4	0.0162043
rank_2000	256	4	100000	0	5.42266
rank_2000	256	8	10000	0	0.0133556
rank_2000	256	8	10000	1	0.0124948
rank_2000	256	8	10000	2	0.0124093
rank_2000	256	8	10000	3	0.0122903
rank_2000	256	8	10000	4	0.0122465
rank_2000	256	8	100000	0	2.79496
rank_2000	256	8	100000	1	2.77306
rank_2000	256	16	10000	0	0.0124752
rank_2000	256	16	10000	1	0.0116899
rank_2000	256	16	10000	2	0.0112576
rank_2000	256	16	10000	3	0.0114215
rank_2000	256	16	10000	4	0.0112076
rank_2000	256	16	100000	0	1.4576
rank_2000	256	16	100000	1	1.45592
rank_2000	256	16	100000	2	1.45568
rank_2000	256	16	100000	3	1.46911
rank_2000	256	32	10000	0	0.0128998
rank_2000	256	32	10000	1	0.0123506
rank_2000	256	32	10000	2	0.0124178
rank_2000	256	32	10000	3	0.0123384
rank_2000	256	32	10000	4	0.012342
rank_2000	256	32	100000	0	0.809127
rank_2000	256	32	100000	1	0.810206
rank_2000	256	32	100000	2	0.809813
rank_2000	256	32	100000	3	0.810191
rank_2000	256	32	100000	4	0.812649
rank_2000	256	32	1000000	0	2.24467
rank_2000	256	32	1000000	1	2.26004
rank_2000	256	32	1000000	2	2.24559
rank_2000	256	64	10000	0	0.0148124
rank_2000	256	64	10000	1	0.0144674
rank_2000	256	64	10000	2	0.0144695
rank_2000	256	64	10000	3	0.0144508
rank_2000	256	64	10000	4	0.0144637
rank_2000	256	64	100000	0	0.497571
rank_2000	256	64	100000	1	0.498734
rank_2000	256	64	100000	2	0.498784
rank_2000	256	64	100000	3	0.50143
rank_2000	256	64	100000	4	0.504147
rank_2000	256	64	1000000	0	2.0843
